year,scenario_code,scenario,s_mil_2025_assumed,g_world,d_mil,d_rest,epsilon,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,E_mil_Gt,E_rest_Gt,E_world_Gt,s_mil,model_family,cum_E_mil_Gt,E_mil_S0_Gt,incremental_E_mil_vs_S0_Gt,cum_incremental_E_mil_vs_S0_Gt,combined_model,combined_model_label,projected_pathway,trajectory_label,analysis,ssp,GDP_world,GDP_NATO,GDP_nonNATO,s_NATO_GDP,economy_GHG_intensity,intensity_multiplier_q,E_world_AR6_Gt,GDP_model_basis,bloc_split_basis,ar6_model,ar6_scenario,world_GHG_minus_AR6_Gt,E_world_S0_Gt,incremental_E_world_vs_S0_Gt,cum_incremental_E_world_vs_S0_Gt,GDP_valuation,GDP_world_2025_calibrated,s_NATO_GDP_2025_calibrated,m_nonNATO_2025_calibrated
2035,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.03499999999999057,0.03499999999998712,2.021983224466573,5.15866304865933,7.180646273125903,0.4328189962923145,0.19068249487004066,3.107920112664502,37.7514492007003,40.8593693133648,0.07606382978720927,,32.58822350576841,2.2106321839109193,0.8972879287535829,5.275179189713025,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,205.16132208938131,57.770949270489076,147.39037281889225,0.2815879166801254,0.19673590740559746,0.5536957243844183,40.36259886578648,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.4967704475783208,40.35739005252364,0.5019792608411606,2.951149197042241,,,,
2025,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.027,0.024070130675639158,1.1873991188794069,2.276771681130518,3.4641708000099247,0.7816910574368426,0.3443813749546929,2.707911335801591,46.52684022422733,49.23475156002892,0.055000000000000014,,2.707911335801591,2.707911335801591,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,138.56683200039697,43.97774514368174,94.58908685671523,0.31737569885090355,0.3553141170167466,1.0,49.23475156002892,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.0,49.23475156002892,0.0,0.0,,,,
2026,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.02817523080613562,0.0246286141163794,1.2772821500913931,2.444646054488792,3.721928204580185,0.7385488535962761,0.32537466976619156,2.748825808660342,45.83617459667723,48.585000405337574,0.05657766359426344,,5.456737144461933,2.668536221712884,0.0802895869474578,0.0802895869474578,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,144.59391012503605,45.33351151158073,99.26039861345532,0.3135229656102325,0.33570402436194363,0.9448091372798489,48.54075752720379,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.04424287813378669,48.54008315389844,0.04491725143913072,0.04491725143913072,,,,
2027,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.029889421405294894,0.025443217561851517,1.3968261557354567,2.649911439386876,4.046737595122333,0.6976527219887668,0.307357492904142,2.823217498411372,45.13126880562388,47.95448630403526,0.05887285457531436,,8.279954642873305,2.6292430304390253,0.19397446797234652,0.2742640549198043,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,150.8831409610859,46.73312797844958,104.15001298263633,0.3097306145721242,0.31711487363125757,0.8924916248579884,47.847288178961975,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.10719812507328186,47.84596911915562,0.1085171848796378,0.15343443631876852,,,,
2028,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.03223517646908584,0.026557947836381636,1.5530293708352196,2.9019294032437464,4.454958774078966,0.6588900561684657,0.29028023453575763,2.935328036881089,44.41025415471808,47.34558219159917,0.06199792886699201,,11.215282679754393,2.590030631288584,0.3452974055925049,0.6195614605123092,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,157.44592705596344,48.17809427302516,109.26783278293829,0.3059977172728036,0.2994954800765753,0.842903407810446,47.15434350972723,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.19123868187194404,47.15240881784113,0.193173373758043,0.3466078100768115,,,,
2029,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.03517969004118492,0.027957215165375113,1.74737396317148,3.2045734840993365,4.9519474472708165,0.6221537481536524,0.27409570722853216,3.0808726649794496,43.675018337809234,46.75589100278869,0.06589271638082345,,14.296155344733844,2.5508979165213614,0.5299747484580881,1.1495362089703973,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,164.2941669202464,49.669964719013336,114.62420220123306,0.3023233608964627,0.28279715825166013,0.7959074652762288,46.46192352236958,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.2939674804191057,46.45940163302192,0.29648936976676765,0.6430971798435792,,,,
2030,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.03849999999998644,0.029535065337813138,1.9715984886940823,3.5509987271856027,5.522597215879685,0.5873419249771357,0.2587590298850318,3.243652879648144,42.9326977582107,46.176350637858846,0.07024489451508871,,17.539808224381986,2.511843800257904,0.7318090793902399,1.8813452883606372,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,171.44027659999995,51.210350355708485,120.22992624429146,0.2987066480019229,0.26697360226233435,0.7513734734321051,45.77002821675297,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.4063224211058767,45.76694695708109,0.409403680777757,1.0525008606213362,,,,
2031,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.041820309958787966,0.031112915510251166,2.19377772140355,3.896947173871769,6.090724895275319,0.5532170853428023,0.24372500962654928,3.369493074189057,41.82766193820191,45.19715501239097,0.07455099935527573,,20.909301298571044,2.451399677790438,0.9180933963986191,2.7994386847592563,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,177.7089843520823,52.45723246827724,125.25175188380506,0.2951861587613793,0.2514623115194556,0.7077183243681919,44.687111982949375,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.5100430294415972,44.68353632909105,0.5136186832999243,1.5661195439212605,,,,
2032,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.04476482353088705,0.03251218283924464,2.4054766120200797,4.241898307562077,6.647374919582157,0.5207774535212345,0.22943342357928512,3.4618029832209167,40.73809137682035,44.19989436004127,0.07832152165391927,,24.37110428179196,2.3910577065644403,1.0707452766564765,3.8701839614157327,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,184.20690718512637,53.735867189565425,130.47103999556094,0.29171472454917957,0.2367170243278338,0.6662190242125305,43.60491092949658,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.594983430544687,43.600876023450226,0.599018336591044,2.1651378805123045,,,,
2033,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.04711057859467799,0.03362691311377476,2.5933011285823917,4.569740047605025,7.163041176187416,0.4899462991174637,0.21585046744335812,3.5095055146990286,39.66886619419073,43.178371708889756,0.081279246432919,,27.88060979649099,2.330816623427367,1.1786888912716615,5.048872852687394,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,190.94242634059682,55.047108440212476,135.89531790038436,0.2882916567846543,0.2227028632352107,0.6267774134758466,42.52342505912923,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.6549466497605252,42.51896533615036,0.6594063727393973,2.8245442532517018,,,,
2034,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.04882476919383726,0.034441516559246876,2.753318308888006,4.874590323209974,7.62790863209798,0.4606502187228109,0.2029438026541055,3.513797779773552,38.619458992028285,42.13325677180184,0.08339725074671182,,31.39440757626454,2.270675188340875,1.2431225914326767,6.2919954441200705,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,197.92422951976133,56.391834602579834,141.53239491718148,0.2849162769985648,0.20938646305582312,0.5892995888084974,41.44265437219176,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.6906023996100785,41.43780357379754,0.6954531980043015,3.5199974512560033,,,,
2035,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.049999999999972886,0.03499999999998712,2.8885474635228876,5.15866304865933,8.047210512182218,0.4328189962923145,0.19068249487004066,3.4829855768356697,37.58621056963189,41.069196146467554,0.08480773678681433,,34.877393153100215,2.2106321839109193,1.2723533929247504,7.564348837044822,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,205.16132208938131,57.770949270489076,147.39037281889225,0.2815879166801254,0.19673590740559746,0.5536957243844183,40.36259886578648,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.7065972806810734,40.35739005252364,0.7118060939439133,4.2318035451999165,,,,
2025,S0,Baseline,0.055,,,,,0.027,0.024070131902827918,1.134057868915561,2.1744957856769167,3.308553654592478,0.9100880620821836,0.40094788749075233,3.0110751838029945,51.73574633988782,54.74682152369081,0.055,,3.0110751838029945,3.0110751838029945,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP2-4.5,132.3421461836991,42.00214329316893,90.34000289053017,0.3173754129305667,0.41367639185553806,1.0,54.74682152369081,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,0.0,54.74682152369081,0.0,0.0,,,,
2026,S0,Baseline,0.055,,,,,0.027,0.024070131902827918,1.1597241381224914,2.263692868388565,3.4234170065110563,0.8836639841685245,0.3893065105078116,3.0251503114438436,52.00163588519129,55.026786196635136,0.05497595844746663,,6.036225495246838,3.0251503114438436,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP2-4.5,136.9984651539472,42.952745856388574,94.04571929755862,0.313527204907894,0.40166544734932935,0.9709653614693026,55.02754979223171,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,-0.0007635955965739072,55.026786196635136,0.0,0.0,,,,
2027,S0,Baseline,0.055,,,,,0.027,0.024070131902827918,1.1860222952999577,2.3562699853791944,3.542292280679152,0.857981088680002,0.37799166843944154,3.0392197873998663,52.26729672115167,55.30651650855154,0.05495229096430146,,9.075445282646704,3.0392197873998663,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP2-4.5,141.81861180100074,43.92675167777622,97.89186012322452,0.3097389765696906,0.3899914039454555,0.9427451303086358,55.308039521867826,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,-0.0015230133162873472,55.30651650855154,0.0,0.0,,,,
2028,S0,Baseline,0.055,,,,,0.027,0.024070131902827918,1.2129694769274757,2.4523506024590924,3.665320079386568,0.8330196434049916,0.3669946680735278,3.0532836254957543,52.532728836814535,55.586012462310286,0.05492899184963146,,12.12872890814246,3.0532836254957543,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP2-4.5,146.8083502290495,44.924795441758356,101.88355478729113,0.30600981055687204,0.3786452924568144,0.9153176248671279,55.58829070758088,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,-0.0022782452705953915,55.586012462310286,0.0,0.0,,,,
2029,S0,Baseline,0.055,,,,,0.027,0.024070131902827918,1.240583334490918,2.5520626078348285,3.7926459423257466,0.8087603972561511,0.35630702816180093,3.0673418389673004,52.79793224026005,55.865274079227355,0.05490605549732449,,15.19607074710976,3.0673418389673004,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP2-4.5,151.97364734621675,45.94753090707104,106.02611643914571,0.30233880484816084,0.3676183623891596,0.8886616921507511,55.868303363723854,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,-0.003029284496498974,55.865274079227355,0.0,0.0,,,,
2030,S0,Baseline,0.055,,,,,0.027,0.024070131902827918,1.2688820515224573,2.6555384686693775,3.924420520191835,0.7851845698105682,0.345920474811649,3.081394437902592,53.06290691358611,56.14430135148871,0.054883476394365825,,18.27746518501235,3.081394437902592,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP2-4.5,157.32067999999987,46.99563153786879,110.32504846213108,0.29872507249440333,0.356902077186622,0.8627566963290897,56.14807747641181,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,-0.003776124923099644,56.14430135148871,0.0,0.0,,,,
2031,S0,Baseline,0.055,,,,,0.027,0.024070131902827918,1.2876846949162533,2.739049103629849,4.026733798546102,0.7646412808910803,0.33686993493802847,3.079006889527697,53.04347656704049,56.12248345656819,0.054862270874211486,,21.356472074540047,3.079006889527697,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP2-4.5,161.48654563007247,47.69202573763901,113.79451989243347,0.2953312646051032,0.3475642185868547,0.8401838379702106,56.12694504420659,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,-0.004461587638402875,56.12248345656819,0.0,0.0,,,,
2032,S0,Baseline,0.055,,,,,0.027,0.024070131902827918,1.306797324897665,2.8249386260362135,4.131735950933878,0.7446365088291103,0.3280566437498878,3.076641433907127,53.02411938444871,56.10076081835584,0.05484134954726796,,24.433113508447175,3.076641433907127,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP2-4.5,165.76272375337751,48.39990092213574,117.36282283124177,0.29198302143095406,0.3384711403768683,0.8182026991162393,56.105898140781484,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,-0.005137322425646573,56.10076081835584,0.0,0.0,,,,
2033,S0,Baseline,0.055,,,,,0.027,0.024070131902827918,1.3262257668441033,2.913272153536851,4.239497920380954,0.7251561112405603,0.3194743706864008,3.0742978255558953,53.004835465155665,56.07913329071156,0.05482070861578551,,27.50741133400307,3.0742978255558953,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP2-4.5,170.15213545456908,49.119472846077905,121.03266260849117,0.28867973190493923,0.3296164142002547,0.7967977401895385,56.08493675705109,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,-0.005803466339528995,56.07913329071156,0.0,0.0,,,,
2034,S0,Baseline,0.055,,,,,0.027,0.024070131902827918,1.3459759719014301,3.0041165534979966,4.350092525399427,0.7061863179461751,0.31111704916509825,3.071975823237,52.985624918654935,56.05760074189193,0.05480034433477471,,30.57938715724007,3.071975823237,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP2-4.5,174.65777916888334,49.85096192227519,124.80681724660815,0.28542079350540905,0.3209937808846251,0.7759538305892034,56.064060896331775,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,-0.0064601544398428246,56.05760074189193,0.0,0.0,,,,
2035,S0,Baseline,0.055,,,,,0.027,0.024070131902827918,1.3660540200495876,3.0975404895724234,4.463594509622011,0.6877137211119276,0.3029787722381221,3.0696751897469228,52.96648786185448,56.036163051601406,0.05478025301125962,,33.649062346986994,3.0696751897469228,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP2-4.5,179.28273273038877,50.59459333516991,128.68813939521885,0.28220561213363315,0.3125971459599672,0.7556562378573702,56.04327057142313,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,-0.007107519821722974,56.036163051601406,0.0,0.0,,,,
2025,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.027,0.024070131902827918,1.134057868915561,2.1744957856769167,3.308553654592478,0.9100880620821836,0.40094788749075233,3.0110751838029945,51.73574633988782,54.74682152369081,0.055,,3.0110751838029945,3.0110751838029945,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP2-4.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP2-4.5 — MESSAGE-GLOBIOM 1.0 / SSP2-45 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP2-4.5,132.3421461836991,42.00214329316893,90.34000289053017,0.3173754129305667,0.41367639185553806,1.0,54.74682152369081,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MESSAGE-GLOBIOM 1.0,SSP2-45,0.0,54.74682152369081,0.0,0.0,,,,
