year,scenario_code,scenario,s_mil_2025_assumed,g_world,d_mil,d_rest,epsilon,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,E_mil_Gt,E_rest_Gt,E_world_Gt,s_mil,model_family,cum_E_mil_Gt,E_mil_S0_Gt,incremental_E_mil_vs_S0_Gt,cum_incremental_E_mil_vs_S0_Gt,combined_model,combined_model_label,projected_pathway,trajectory_label,analysis,ssp,GDP_world,GDP_NATO,GDP_nonNATO,s_NATO_GDP,economy_GHG_intensity,intensity_multiplier_q,E_world_AR6_Gt,GDP_model_basis,bloc_split_basis,ar6_model,ar6_scenario,world_GHG_minus_AR6_Gt,E_world_S0_Gt,incremental_E_world_vs_S0_Gt,cum_incremental_E_world_vs_S0_Gt,GDP_valuation,GDP_world_2025_calibrated,s_NATO_GDP_2025_calibrated,m_nonNATO_2025_calibrated
2043,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.05,0.035,3.4443223872627016,6.896694279980589,10.341016667243291,0.09918941234639513,0.04369883201274751,1.0257193662881394,11.169152237338976,12.194871603627115,0.08411071470265093,,31.37907128401609,0.6549392605172362,0.37078010577090326,7.991758124199879,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-1.9,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-1.9,265.9348557446994,68.88644774525403,197.04840799944537,0.2590350465806778,0.0450860965210887,0.17025499655054005,11.989964574427317,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-19,0.20490702919979853,11.987442173825212,0.2074294298019037,4.470913635916011,,,,
2044,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.05,0.035,3.5009108243883627,7.108286727894727,10.60919755228309,0.09147431772033003,0.040299874240425124,0.970469107655291,10.578834883248202,11.549303990903493,0.0840283629575995,,32.349540391671376,0.6201033674764421,0.3503657401788489,8.342123864378728,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-1.9,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-1.9,273.11212299904514,70.01821648776725,203.0939065112779,0.2563716898352844,0.04157923532742275,0.157012318951437,11.355793232949324,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-19,0.1935107579541686,11.353295185209033,0.19600880569445955,4.66692244161047,,,,
2045,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.05,0.035,3.5584768967924996,7.325974539544258,10.884451436336757,0.08409989764652431,0.03705100385825897,0.9153812517344858,9.988900427636404,10.90428167937089,0.08394695576016134,,33.26492164340586,0.5853169726867802,0.33006427904770563,8.672188143426434,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-1.9,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-1.9,280.48309620854303,71.16953793584999,209.31355827269306,0.2537391340080418,0.0382272262029656,0.14435439675462647,10.722090764872137,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-19,0.18219091449875258,10.719630334449096,0.18465134492179303,4.8515737865322635,,,,
2046,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.05,0.035,3.61902769432269,7.548535728348536,11.167563422671225,0.07705542303060489,0.03394749406243433,0.8605213237550411,9.399566825118404,10.260088148873445,0.08387075347393834,,34.12544296716091,0.5506025300167046,0.30991879373833653,8.98210693716477,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-1.9,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-1.9,288.05300326784055,72.3805538864538,215.67244938138674,0.2512751232076276,0.03502519228663859,0.1322628138622381,10.08911182819985,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-19,0.17097632067359392,10.086707005523326,0.17338114335011845,5.024954929882382,,,,
2047,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.05,0.035,3.6806540509738337,7.777494625138076,11.458148676111911,0.07032661277944442,0.030983053182552442,0.805812785114226,8.810621848571527,9.616434633685753,0.08379537903699939,,34.93125575227513,0.5159354686604134,0.28987731645381265,9.271984253618582,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-1.9,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-1.9,295.82721316627885,73.61308101947667,222.21413214680217,0.24883809785984817,0.03196664217247474,0.12071305730052176,9.456602668166845,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-19,0.159831965518908,9.454265505599704,0.16216912808604889,5.187124057968431,,,,
2048,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.05,0.035,3.7433759618636113,8.013030219551007,11.756406181414619,0.06390164903626282,0.028152474750241664,0.7512537417325077,8.222066329017055,8.973320070749564,0.08372082304089189,,35.68250949400764,0.48131541852323334,0.26993832320927436,9.541922576827858,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-1.9,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-1.9,303.81123979587244,74.86751923727222,228.9437205586002,0.24642774667446443,0.02904620410739219,0.10968484215077766,8.824563281230784,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-19,0.1487567895187798,8.822305624198918,0.15101444655064533,5.338138504519076,,,,
2049,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.05,0.035,3.807213811736531,8.25532643695649,12.062540248693022,0.05776911951013576,0.025450730972996875,0.69684232922257,7.633901086898926,8.330743416121496,0.08364707618698877,,36.37935182323021,0.4467420154080576,0.25010031381451236,9.79202289064237,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-1.9,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-1.9,312.0107458620589,76.14427623473061,235.86646962732829,0.2440437620965602,0.02625869068642535,0.09915857963325612,8.192993666432672,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-19,0.13774974968882425,8.190827156644847,0.13991625947664943,5.4780547639957256,,,,
2050,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.05,0.035,3.8721883829156982,8.504572273459017,12.376760656374715,0.0519180042963748,0.02287296692777352,0.6425767129328651,7.046126937692785,7.68870365062565,0.08357412928518541,,37.021928536163074,0.4122149012440168,0.23036181168884834,10.022384702331218,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-1.9,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-1.9,320.4315469000001,77.44376765831396,242.98777924168616,0.24168584025992457,0.02359909286198855,0.08911535448482234,7.561893831203742,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-19,0.12680981942190783,7.559829909820699,0.1288737408049503,5.606928504800676,,,,
2025,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.1873991188794069,2.276771681130518,3.4641708000099247,0.7816910574368426,0.3443813749546929,2.707911335801591,46.52684022422733,49.23475156002892,0.055000000000000014,,2.707911335801591,2.707911335801591,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,138.56683200039697,43.97774514368174,94.58908685671523,0.31737569885090355,0.3553141170167466,1.0,49.23475156002892,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.0,49.23475156002892,0.0,0.0,,,,
2026,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.2240048108126798,2.3892107655419017,3.6132155763545812,0.7385488535962761,0.32537466976619156,2.668536221712884,45.87154693218556,48.54008315389844,0.05497593016584199,,5.376447557514475,2.668536221712884,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,144.59391012503605,45.33351151158073,99.26039861345532,0.3135229656102325,0.33570402436194363,0.9448091372798489,48.54075752720379,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.0006743733053440337,48.54008315389844,0.0,0.0,,,,
2027,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.2617944554181386,2.506904422361571,3.76869887777971,0.6976527219887668,0.307357492904142,2.6292430304390253,45.21672608871659,47.84596911915562,0.0549522369144861,,8.0056905879535,2.6292430304390253,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,150.8831409610859,46.73312797844958,104.15001298263633,0.3097306145721242,0.31711487363125757,0.8924916248579884,47.847288178961975,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.0013190598063559378,47.84596911915562,0.0,0.0,,,,
2028,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.3008085453716793,2.6300910137292126,3.930899559100892,0.6588900561684657,0.29028023453575763,2.590030631288584,44.56237818655254,47.15240881784113,0.05492891447591518,,10.595721219242085,2.590030631288584,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,157.44592705596344,48.17809427302516,109.26783278293829,0.3059977172728036,0.2994954800765753,0.842903407810446,47.15434350972723,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.0019346918860989604,47.15240881784113,0.0,0.0,,,,
2029,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.34108904741336,2.7590195255745655,4.100108572987926,0.6221537481536524,0.27409570722853216,2.5508979165213614,43.908503716500555,46.45940163302192,0.054905957176776495,,13.146619135763446,2.5508979165213614,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,164.2941669202464,49.669964719013336,114.62420220123306,0.3023233608964627,0.28279715825166013,0.7959074652762288,46.46192352236958,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.002521889347661954,46.45940163302192,0.0,0.0,,,,
2030,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.382679459604129,2.893950035822553,4.276629495426683,0.5873419249771357,0.2587590298850318,2.511843800257904,43.25510315682318,45.76694695708109,0.054883359438711046,,15.658462936021351,2.511843800257904,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,171.44027659999995,51.210350355708485,120.22992624429146,0.2987066480019229,0.26697360226233435,0.7513734734321051,45.77002821675297,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.003081259671880332,45.76694695708109,0.0,0.0,,,,
2031,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.4163452766434854,3.0148260351959206,4.431171311839406,0.5532170853428023,0.24372500962654928,2.451399677790438,42.23213665130061,44.68353632909105,0.05486136235359831,,18.10986261381179,2.451399677790438,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,177.7089843520823,52.45723246827724,125.25175188380506,0.2951861587613793,0.2514623115194556,0.7077183243681919,44.687111982949375,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.0035756538583271436,44.68353632909105,0.0,0.0,,,,
2032,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.4508684141182664,3.140454982079695,4.591323396197962,0.5207774535212345,0.22943342357928512,2.3910577065644403,41.20981831688579,43.600876023450226,0.054839671232257754,,20.500920320376228,2.3910577065644403,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,184.20690718512637,53.735867189565425,130.47103999556094,0.29171472454917957,0.2367170243278338,0.6662190242125305,43.60491092949658,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.004034906046356923,43.600876023450226,0.0,0.0,,,,
2033,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.4862719278857368,3.2710180600697765,4.757289987955513,0.4899462991174637,0.21585046744335812,2.330816623427367,40.18814871272299,42.51896533615036,0.05481828179496331,,22.831736943803595,2.330816623427367,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,190.94242634059682,55.047108440212476,135.89531790038436,0.2882916567846543,0.2227028632352107,0.6267774134758466,42.52342505912923,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.004459722978872094,42.51896533615036,0.0,0.0,,,,
2034,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.5225795342696555,3.4067032404927255,4.929282774762381,0.4606502187228109,0.2029438026541055,2.270675188340875,39.167128385456664,41.43780357379754,0.05479718982443115,,25.102412132144472,2.270675188340875,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,197.92422951976133,56.391834602579834,141.53239491718148,0.2849162769985648,0.20938646305582312,0.5892995888084974,41.44265437219176,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.004850798394222977,41.43780357379754,0.0,0.0,,,,
2035,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.5598156303032051,3.5477055340819104,5.1075211643851155,0.4328189962923145,0.19068249487004066,2.2106321839109193,38.146757868612724,40.35739005252364,0.054776391164886126,,27.31304431605539,2.2106321839109193,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,205.16132208938131,57.770949270489076,147.39037281889225,0.2815879166801254,0.19673590740559746,0.5536957243844183,40.36259886578648,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.00520881326283984,40.35739005252364,0.0,0.0,,,,
2036,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.599947397874465,3.6924959112821227,5.292443309156588,0.4065371587699483,0.17910378323431286,2.151574865855542,37.140858165539925,39.29243303139547,0.054757995366089676,,29.464619181910933,2.151574865855542,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,212.66303869714082,59.25731103238759,153.40572766475321,0.27864414707615237,0.18478961762270374,0.5200739536447809,39.2979216033269,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.005488571931429931,39.29243303139547,0.0,0.0,,,,
2037,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.6411362145002812,3.842946380719461,5.484082595219742,0.3815798277424987,0.16810859543900292,2.0926152920095844,36.135778546012254,38.22839383802184,0.054739817238365795,,31.557234473920516,2.0926152920095844,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,220.4390553117926,60.78282275926968,159.6562325525229,0.2757352714712802,0.1734453762465903,0.4881465946325333,38.234134887996795,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.005741049974957946,38.22839383802184,0.0,0.0,,,,
2038,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.6834106651352687,3.999272877177576,5.682683542312844,0.3578859487292993,0.15767003335626473,2.0337525908690077,35.13151938481574,37.165271975684746,0.05472185410615543,,33.59098706478952,2.0337525908690077,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,228.49940170355023,62.348543153158104,166.15085855039212,0.2728608595397884,0.16267543124059056,0.4578355417072364,37.17123871034197,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.0059667346572211954,37.165271975684746,0.0,0.0,,,,
2039,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.7268001301861675,4.161699453741795,5.888499583927962,0.3353971378392393,0.14776237541169282,1.9749859066169901,34.128081075266806,36.1030669818838,0.05470410332751011,,35.56597297140652,1.9749859066169901,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,236.85447438082582,63.95556037726546,172.89891400356035,0.2700204863955185,0.15245324447238146,0.42906610565432746,36.10923308715745,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.006166105273649691,36.1030669818838,0.0,0.0,,,,
2040,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.7713348083207086,4.330458584240236,6.101793392560944,0.31405756837384824,0.13836102662624084,1.9163143955873043,33.12546397213687,35.04177836772418,0.05468656229366367,,37.482287366993816,1.9163143955873043,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,245.51504999999977,65.60499290076699,179.9100570992328,0.2672137325217621,0.142753440169931,0.4017668686189656,35.04811800099259,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.006339633268410694,35.04177836772418,0.0,0.0,,,,
2041,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.8003647492722354,4.4640713464225605,6.264436095694796,0.29753757175968387,0.13108298615986072,1.8639051043567443,32.2302618616707,34.094166966027444,0.05466932528998292,,39.34619247135056,1.8639051043567443,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,252.1412108463452,66.68017589897168,185.4610349473735,0.2644556820963574,0.13524435079985628,0.38063320403754736,34.10067437080364,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.006507404776193937,34.094166966027444,0.0,0.0,,,,
